	Class	Age	Sex	Survived	predicted_survived	Predicted_label_1	Predicted_label_-1
710	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
711	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
712	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
713	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
714	1.0	1.0	0.0	1.0	1	0.8152507676560901	0.1847492323439099
715	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
716	0.0	1.0	1.0	1.0	1	0.6132419112920505	0.38675808870794953
717	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
718	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
719	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
720	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
721	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
722	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
723	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
724	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
725	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
726	0.0	1.0	1.0	1.0	1	0.6132419112920505	0.38675808870794953
727	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
728	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
729	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
730	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
731	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
732	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
733	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
734	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
735	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
736	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
737	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
738	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
739	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
740	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
741	0.0	1.0	1.0	1.0	1	0.6132419112920505	0.38675808870794953
742	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
743	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
744	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
745	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
746	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
747	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
748	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
749	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
750	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
751	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
752	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
753	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
754	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
755	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
756	1.0	1.0	1.0	-1.0	-1	0.23472614726786706	0.765273852732133
757	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
758	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
759	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
760	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
761	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
762	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
763	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
764	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
765	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
766	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
767	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
768	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
769	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
770	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
771	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
772	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
773	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
774	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
775	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
776	1.0	1.0	0.0	-1.0	1	0.8152507676560901	0.1847492323439099
777	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
778	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
779	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
780	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
781	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
782	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
783	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
784	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
785	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
786	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
787	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
788	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
789	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
790	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
791	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
792	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
793	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
794	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
795	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
796	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
797	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
798	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
799	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
800	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
801	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
802	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
803	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
804	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
805	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
806	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
807	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
808	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
809	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
810	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
811	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
812	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
813	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
814	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
815	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
816	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
817	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
818	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
819	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
820	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
821	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
822	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
823	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
824	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
825	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
826	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
827	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
828	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
829	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
830	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
831	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
832	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
833	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
834	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
835	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
836	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
837	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
838	0.0	1.0	0.0	1.0	1	0.9580037226617031	0.04199627733829688
839	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
840	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
841	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
842	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
843	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
844	1.0	1.0	1.0	-1.0	-1	0.23472614726786706	0.765273852732133
845	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
846	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
847	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
848	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
849	0.0	0.0	0.0	-1.0	1	0.9202799902470741	0.0797200097529259
850	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
851	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
852	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
853	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
854	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
855	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
856	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
857	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
858	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
859	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
860	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
861	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
862	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
863	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
864	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
865	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
866	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
867	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
868	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
869	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
870	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
871	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
872	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
873	1.0	1.0	0.0	1.0	1	0.8152507676560901	0.1847492323439099
874	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
875	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
876	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
877	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
878	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
879	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
880	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
881	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
882	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
883	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
884	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
885	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
886	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
887	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
888	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
889	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
890	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
891	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
892	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
893	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
894	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
895	1.0	1.0	1.0	-1.0	-1	0.23472614726786706	0.765273852732133
896	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
897	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
898	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
899	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
900	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
901	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
902	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
903	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
904	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
905	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
906	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
907	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
908	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
909	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
910	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
911	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
912	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
913	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
914	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
915	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
916	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
917	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
918	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
919	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
920	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
921	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
922	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
923	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
924	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
925	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
926	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
927	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
928	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
929	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
930	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
931	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
932	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
933	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
934	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
935	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
936	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
937	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
938	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
939	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
940	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
941	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
942	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
943	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
944	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
945	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
946	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
947	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
948	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
949	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
950	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
951	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
952	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
953	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
954	1.0	1.0	1.0	-1.0	-1	0.23472614726786706	0.765273852732133
955	1.0	1.0	0.0	1.0	1	0.8152507676560901	0.1847492323439099
956	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
957	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
958	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
959	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
960	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
961	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
962	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
963	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
964	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
965	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
966	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
967	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
968	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
969	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
970	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
971	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
972	1.0	1.0	0.0	1.0	1	0.8152507676560901	0.1847492323439099
973	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
974	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
975	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
976	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
977	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
978	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
979	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
980	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
981	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
982	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
983	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
984	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
985	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
986	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
987	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
988	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
989	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
990	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
991	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
992	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
993	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
994	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
995	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
996	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
997	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
998	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
999	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1000	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
1001	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1002	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1003	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1004	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1005	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1006	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1007	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1008	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1009	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1010	1.0	1.0	0.0	-1.0	1	0.8152507676560901	0.1847492323439099
1011	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1012	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1013	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1014	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1015	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1016	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1017	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1018	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1019	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1020	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1021	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1022	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1023	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1024	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1025	1.0	1.0	1.0	-1.0	-1	0.23472614726786706	0.765273852732133
1026	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1027	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1028	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1029	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1030	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1031	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1032	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1033	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1034	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1035	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1036	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1037	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1038	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1039	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1040	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1041	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1042	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1043	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1044	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1045	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1046	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1047	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1048	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1049	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1050	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1051	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1052	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1053	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1054	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1055	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1056	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1057	1.0	1.0	1.0	-1.0	-1	0.23472614726786706	0.765273852732133
1058	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1059	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1060	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1061	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1062	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1063	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
